Model Year,Represented Test Veh Make,Represented Test Veh Model,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Drive System Code
2016,Hyundai,Equus,Car,429,8,R
2016,HYUNDAI,Genesis,Car,311,6,A
2016,HYUNDAI,Genesis,Car,311,6,A
2016,HYUNDAI,Genesis,Car,311,6,R
2016,HYUNDAI,Genesis,Car,311,6,R
2016,HYUNDAI,Genesis,Car,420,8,R
2016,HYUNDAI,Genesis,Car,420,8,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,HYUNDAI,Genesis Coupe,Car,348,6,R
2016,Hyundai,Santa Fe,Car,290,6,4
2016,Hyundai,Santa Fe,Car,290,6,4
2016,Hyundai,Santa Fe,Car,290,6,4
2016,Hyundai,Santa Fe,Car,290,6,4
2016,Hyundai,Santa Fe,Car,290,6,4
2016,Hyundai,Santa Fe,Car,290,6,F
2016,Hyundai,Santa Fe,Car,290,6,F
2016,Hyundai,Santa Fe,Car,290,6,F
2016,Hyundai,Santa Fe,Car,290,6,F
2016,Hyundai,Santa Fe Sport,Car,265,4,F
2016,Hyundai,Santa Fe Sport,Car,265,4,F
2016,Hyundai,Santa Fe Sport,Car,265,4,4
2016,Hyundai,Santa Fe Sport,Car,265,4,4
2016,Hyundai,Santa Fe Sport,Car,265,4,4
2016,Hyundai,Santa Fe Sport,Car,265,4,4
2016,Hyundai,Santa Fe Sport,Car,187,4,F
2016,Hyundai,Santa Fe Sport,Car,187,4,F
2016,Hyundai,Santa Fe Sport,Car,190,4,4
2016,Hyundai,Santa Fe Sport,Car,190,4,4
2016,Hyundai,Santa Fe Sport ULTIMATE,Car,265,4,F
2016,Hyundai,Santa Fe Sport ULTIMATE,Car,265,4,F
2016,Hyundai,Santa Fe Ultimate,Car,290,6,F
2016,Hyundai,Santa Fe Ultimate,Car,290,6,F
2016,Hyundai,Santa Fe Ultimate,Car,290,6,F
2016,Hyundai,Santa Fe Ultimate,Car,290,6,A
2016,Hyundai,Santa Fe Ultimate,Car,290,6,A
2016,Hyundai,Santa Fe Ultimate,Car,290,6,A
2016,HYUNDAI,Sonata,Car,245,4,F
2016,HYUNDAI,Sonata,Car,245,4,F
2016,HYUNDAI,Sonata,Car,245,4,F
2016,HYUNDAI,Sonata,Car,245,4,F
2016,HYUNDAI,Sonata,Car,178,4,F
2016,HYUNDAI,Sonata,Car,178,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,Sonata,Car,185,4,F
2016,HYUNDAI,SONATA HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA PLUG-IN HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA PLUG-IN HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA PLUG-IN HYBRID,Car,154,4,F
2016,HYUNDAI,SONATA PLUG-IN HYBRID,Car,154,4,F
2016,HYUNDAI,Tucson,Car,164,4,A
2016,HYUNDAI,Tucson,Car,164,4,A
2016,HYUNDAI,Tucson,Car,164,4,F
2016,HYUNDAI,Tucson,Car,164,4,F
2016,Hyundai,Tucson,Car,175,4,F
2016,Hyundai,Tucson,Car,175,4,F
2016,Hyundai,Tucson,Car,175,4,F
2016,Hyundai,Tucson,Car,175,4,F
2016,Hyundai,Tucson,Car,175,4,A
2016,Hyundai,Tucson,Car,175,4,A
2016,Hyundai,Tucson,Car,175,4,A
2016,Hyundai,Tucson,Car,175,4,A
2016,Hyundai,Tucson Fuel Cell,Car,134,,F
2016,Hyundai,Tucson Fuel Cell,Car,134,,F
2016,KIA,Optima,Car,245,4,F
2016,KIA,Optima,Car,245,4,F
2016,KIA,Optima,Car,245,4,F
2016,KIA,Optima,Car,245,4,F
2016,KIA,Optima,Car,185,4,F
2016,KIA,Optima,Car,185,4,F
2016,KIA,Optima,Car,185,4,F
2016,KIA,Optima,Car,185,4,F
2016,KIA,Optima,Car,178,4,F
2016,KIA,Optima,Car,178,4,F
2016,KIA,Optima Fe,Car,185,4,F
2016,KIA,Optima Fe,Car,185,4,F
2016,KIA,Optima FE,Car,185,4,F
2016,KIA,Optima FE,Car,185,4,F
2016,KIA,OPTIMA HYBRID,Car,159,4,F
2016,KIA,OPTIMA HYBRID,Car,159,4,F
2016,KIA,OPTIMA HYBRID EX,Car,159,4,F
2016,KIA,OPTIMA HYBRID EX,Car,159,4,F
2016,Jaguar,F-Type,Car,495,8,A
2016,Jaguar,F-Type,Car,495,8,A
2016,Jaguar,F-Type AWD,Car,380,6,4
2016,Jaguar,F-Type AWD,Car,380,6,4
2016,Jaguar,F-Type AWD,Car,550,8,4
2016,Jaguar,F-Type AWD,Car,550,8,4
2016,Jaguar,F-Type Manual,Car,340,6,4
2016,Jaguar,F-Type Manual,Car,340,6,4
2016,Jaguar,F-Type Manual,Car,340,6,4
2016,Jaguar,F-Type Manual,Car,340,6,4
2016,Jaguar,F-Type S,Car,380,6,R
2016,Jaguar,F-Type S,Car,380,6,R
2016,Jaguar,F-Type S,Car,380,6,R
2016,Jaguar,F-Type S,Car,380,6,R
2016,Jaguar,XF,Car,340,6,4
2016,Jaguar,XF,Car,340,6,4
2016,Jaguar,XF AWD,Car,340,6,4
2016,Jaguar,XF AWD,Car,340,6,4
2016,Jaguar,XJ,Car,340,6,A
2016,Jaguar,XJ,Car,340,6,A
2016,Jaguar,XJ,Car,340,6,R
2016,Jaguar,XJ,Car,340,6,R
2016,Jaguar,XJ AWD LWB,Car,340,6,A
2016,Jaguar,XJ AWD LWB,Car,340,6,A
2016,Jaguar,XJ Supercharged,Car,470,8,4
2016,Jaguar,XJ Supercharged,Car,470,8,4
2016,Jaguar,XJL,Car,340,6,R
2016,Jaguar,XJL,Car,340,6,R
2016,Land Rover,Discovery Sport,Truck,240,4,F
2016,Land Rover,Discovery Sport,Truck,240,4,F
2016,Land Rover,LR4,Car,306,,4
2016,Land Rover,LR4,Car,306,,4
2016,Land Rover,Range Rover 3.0 PZEV,Truck,340,6,4
2016,Land Rover,Range Rover 3.0 PZEV,Truck,340,6,4
2016,Land Rover,Range Rover Evoque,Truck,240,4,F
2016,Land Rover,Range Rover Evoque,Truck,240,4,F
2016,Land Rover,Range Rover Sport,Car,510,,4
2016,Land Rover,Range Rover Sport,Car,510,,4
2016,Land Rover,Range Rover Sport,Car,510,,4
2016,Land Rover,Range Rover Sport,Car,510,,4
2016,Land Rover,Range Rover Sport,Truck,258,6,4
2016,Land Rover,Range Rover Sport,Truck,258,6,4
2016,Land Rover,Range Rover Sport,Truck,258,6,4
2016,Land Rover,Range Rover Sport,Truck,258,6,4
2016,Land Rover,Range Rover Sport,Truck,258,6,4
2016,Land Rover,Range Rover Sport,Truck,258,6,4
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,HYUNDAI,Accent,Car,138,4,F
2016,Hyundai,Elantra,Car,173,4,F
2016,Hyundai,Elantra,Car,173,4,F
2016,Hyundai,Elantra,Car,166,4,F
2016,Hyundai,Elantra,Car,166,4,F
2016,Hyundai,Elantra,Car,166,4,F
2016,Hyundai,Elantra,Car,145,4,F
2016,Hyundai,Elantra,Car,145,4,F
2016,Hyundai,Elantra,Car,145,4,F
2016,Hyundai,Elantra,Car,145,4,F
2016,Hyundai,Elantra,Car,145,4,F
2016,Hyundai,Elantra,Car,145,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Elantra GT,Car,173,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,132,4,F
2016,HYUNDAI,Veloster,Car,201,4,F
2016,HYUNDAI,Veloster,Car,201,4,F
2016,HYUNDAI,Veloster,Car,201,4,F
2016,HYUNDAI,Veloster,Car,201,4,F
2016,Kia,Cadenza,Car,293,6,F
2016,Kia,Cadenza,Car,293,6,F
2016,Kia,Cadenza,Car,293,6,F
2016,Kia,Cadenza,Car,293,6,F
2016,Kia,Cadenza,Car,293,6,F
2016,KIA,Forte,Car,173,4,F
2016,KIA,Forte,Car,173,4,F
2016,KIA,Forte,Car,173,4,F
2016,KIA,Forte,Car,166,4,F
2016,KIA,Forte,Car,166,4,F
2016,KIA,Forte,Car,166,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,Kia,Forte,Car,145,4,F
2016,Kia,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte,Car,145,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte 5,Car,173,4,F
2016,KIA,Forte Koup,Car,201,4,F
2016,KIA,Forte Koup,Car,201,4,F
2016,KIA,Forte Koup,Car,201,4,F
2016,KIA,Forte Koup,Car,201,4,F
2016,KIA,Forte Koup,Car,173,4,F
2016,KIA,Forte Koup,Car,173,4,F
2016,KIA,Forte Koup,Car,173,4,F
2016,KIA,Forte Koup,Car,173,4,F
2016,KIA,Forte Koup,Car,173,4,F
2016,KIA,Forte Koup,Car,173,4,F
2016,KIA,Forte5,Car,201,4,F
2016,KIA,Forte5,Car,201,4,F
2016,KIA,Forte5,Car,201,4,F
2016,KIA,Forte5,Car,201,4,F
2016,KIA,K900,Car,420,8,R
2016,KIA,K900,Car,420,8,R
2016,KIA,K900,Car,420,8,R
2016,KIA,K900,Car,420,8,R
2016,KIA,K900 EX,Car,311,6,R
2016,KIA,K900 EX,Car,311,6,R
2016,KIA,Rio,Car,138,4,F
2016,KIA,Rio,Car,138,4,F
2016,KIA,Rio,Car,138,4,F
2016,KIA,Rio,Car,138,4,F
2016,KIA,Rio,Car,138,4,F
2016,KIA,Rio,Car,138,4,F
2016,KIA,Rio ECO,Car,138,4,F
2016,KIA,Rio ECO,Car,138,4,F
2016,KIA,Rio ECO,Car,138,4,F
2016,KIA,Rio ECO,Car,138,4,F
2016,Kia,Sedona,Truck,276,6,F
2016,Kia,Sedona,Truck,276,6,F
2016,Kia,Sedona SX,Truck,276,6,F
2016,Kia,Sedona SX,Truck,276,6,F
2016,Kia,Sedona SXL,Truck,276,6,F
2016,Kia,Sedona SXL,Truck,276,6,F
2016,Kia,Sorento,Car,240,4,A
2016,Kia,Sorento,Car,240,4,A
2016,Kia,Sorento,Car,240,4,A
2016,Kia,Sorento,Car,240,4,A
2016,Kia,Sorento,Car,240,4,F
2016,Kia,Sorento,Car,240,4,F
2016,Kia,Sorento,Car,240,4,F
2016,Kia,Sorento,Car,240,4,F
2016,Kia,Sorento,Car,185,4,A
2016,Kia,Sorento,Car,185,4,A
2016,Kia,Sorento,Car,185,4,F
2016,Kia,Sorento,Car,185,4,F
2016,Kia,Sorento,Car,185,4,F
2016,Kia,Sorento,Car,290,6,A
2016,Kia,Sorento,Car,290,6,A
2016,Kia,Sorento,Car,290,6,A
2016,Kia,Sorento,Car,290,6,A
2016,Kia,Sorento,Car,290,6,F
2016,Kia,Sorento,Car,290,6,F
2016,Kia,Sorento,Car,290,6,F
2016,Kia,Sorento,Car,290,6,F
2016,KIA,Soul,Car,130,4,F
2016,KIA,Soul,Car,130,4,F
2016,KIA,Soul,Car,130,4,F
2016,KIA,Soul,Car,130,4,F
2016,KIA,Soul,Car,164,4,F
2016,KIA,Soul,Car,164,4,F
2016,KIA,Soul,Car,164,4,F
2016,KIA,Soul,Car,164,4,F
2016,KIA,Soul ECO dynamics,Car,164,4,F
2016,KIA,Soul ECO dynamics,Car,164,4,F
2016,Kia,Soul electric,Car,109,,F
2016,Kia,Soul electric,Car,109,,F
2016,Kia,Soul electric,Car,109,,F
2016,Kia,Soul electric,Car,109,,F
2016,Kia,Sportage,Truck,180,4,4
2016,Kia,Sportage,Truck,180,4,4
2016,Kia,Sportage,Truck,180,4,4
2016,Kia,Sportage,Truck,180,4,4
2016,Kia,Sportage,Truck,182,4,4
2016,Kia,Sportage,Truck,182,4,4
2016,Kia,Sportage,Truck,182,4,4
2016,Kia,Sportage,Truck,182,4,4
2016,Kia,Sportage,Truck,182,4,F
2016,Kia,Sportage,Truck,182,4,F
2016,Kia,Sportage,Truck,182,4,F
2016,Kia,Sportage,Truck,182,4,F
2016,Kia,Sportage,Truck,260,4,A
2016,Kia,Sportage,Truck,260,4,A
2016,Kia,Sportage,Truck,260,4,F
2016,Kia,Sportage,Truck,260,4,F
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,LAMBORGHINI,AVENTADOR,Car,700,12,R
2016,MASERATI,Ghibli S Q4 V6 AWD,Car,405,6,A
2016,MASERATI,Ghibli S Q4 V6 AWD,Car,405,6,A
2016,MASERATI,Ghibli S RWD,Car,405,6,R
2016,MASERATI,Ghibli S RWD,Car,405,6,R
2016,MASERATI,GHIBLI V6 RWD,Car,345,6,R
2016,MASERATI,GHIBLI V6 RWD,Car,345,6,R
2016,MASERATI,GRANTURISMO CONVERTIBLE,Car,444,8,R
2016,MASERATI,GRANTURISMO CONVERTIBLE,Car,444,8,R
2016,MASERATI,GRANTURISMO CONVERTIBLE,Car,444,8,R
2016,MASERATI,GRANTURISMO CONVERTIBLE,Car,444,8,R
2016,MASERATI,GRANTURISMO SPORT,Car,454,8,R
2016,MASERATI,GRANTURISMO SPORT,Car,454,8,R
2016,MASERATI,GRANTURISMO SPORT,Car,454,8,R
2016,MASERATI,GRANTURISMO SPORT,Car,454,8,R
2016,MASERATI,QUATTROPORTE GTS,Car,523,8,R
2016,MASERATI,QUATTROPORTE GTS,Car,523,8,R
2016,MASERATI,QUATTROPORTE S V6 RWD,Car,405,6,R
2016,MASERATI,QUATTROPORTE S V6 RWD,Car,405,6,R
2016,MASERATI,QUATTROPORTE SQ4 V6,Car,405,6,R
2016,MASERATI,QUATTROPORTE SQ4 V6,Car,405,6,R
2016,MAZDA,CX-3,Car,146,4,F
2016,MAZDA,CX-3,Car,146,4,F
2016,MAZDA,CX-3,Car,146,4,F
2016,MAZDA,CX-3,Car,146,4,F
2016,Mazda,CX-5,Truck,155,4,F
2016,Mazda,CX-5,Truck,155,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,Mazda,CX-5,Truck,184,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA2,Car,106,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,155,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA3,Car,184,4,F
2016,MAZDA,MAZDA6,Car,183,4,F
2016,MAZDA,MAZDA6,Car,183,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,183,4,F
2016,MAZDA,MAZDA6,Car,183,4,F
2016,MAZDA,MAZDA6,Car,183,4,F
2016,MAZDA,MAZDA6,Car,183,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MAZDA6,Car,184,4,F
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,MAZDA,MX-5,Car,155,4,R
2016,McLaren,570S Coupe,Car,562,8,R
2016,McLaren,570S Coupe,Car,562,8,R
2016,McLaren,570S Coupe,Car,562,8,R
2016,McLaren,570S Coupe,Car,562,8,R
2016,McLaren,570S Coupe,Car,562,8,R
2016,McLaren,MP4-12C Coupe,Car,641,8,R
2016,McLaren,MP4-12C Coupe,Car,641,8,R
2016,McLaren,MP4-12C Coupe,Car,641,8,R
2016,McLaren,MP4-12C Coupe,Car,641,8,R
2016,McLaren,MP4-12C Coupe,Car,641,8,R
2016,Mercedes-Benz,AMG C 63,Car,469,8,R
2016,Mercedes-Benz,AMG C 63,Car,469,8,R
2016,Mercedes-Benz,AMG G65,Both,621,12,R
2016,Mercedes-Benz,AMG G65,Both,621,12,R
2016,Mercedes-Benz,AMG G65,Both,621,12,R
2016,Mercedes-Benz,AMG G65,Both,621,12,R
2016,Mercedes-Benz,AMG G65,Both,621,12,R
2016,Mercedes-Benz,AMG GLE 63 S (coupe),Truck,577,8,R
2016,Mercedes-Benz,AMG GLE 63 S (coupe),Truck,577,8,R
2016,Mercedes-Benz,AMG GLE 63 S (coupe),Truck,577,8,R
2016,Mercedes-Benz,AMG GLE 63 S (coupe),Truck,577,8,R
2016,Mercedes-Benz,AMG GLE 63 S (coupe),Truck,577,8,R
2016,Mercedes-Benz,AMG GT S,Car,503,8,R
2016,Mercedes-Benz,AMG GT S,Car,503,8,R
2016,Mercedes-Benz,B-class electric drive,Car,177,,R
2016,Mercedes-Benz,B-class electric drive,Car,177,,R
2016,Mercedes-Benz,C 300,Car,241,4,R
2016,Mercedes-Benz,C 300,Car,241,4,R
2016,Mercedes-Benz,C 300 4MATIC,Car,241,4,R
2016,Mercedes-Benz,C 300 4MATIC,Car,241,4,R
2016,Mercedes-Benz,C 450 AMG,Car,362,6,R
2016,Mercedes-Benz,C 450 AMG,Car,362,6,R
2016,Mercedes-Benz,CLA 250,Car,208,4,F
2016,Mercedes-Benz,CLA 250,Car,208,4,F
2016,Mercedes-Benz,CLA 250 4MATIC,Both,208,4,R
2016,Mercedes-Benz,CLA 250 4MATIC,Both,208,4,R
2016,Mercedes-Benz,CLA 250 4MATIC,Both,208,4,R
2016,Mercedes-Benz,CLA 250 4MATIC,Both,208,4,R
2016,Mercedes-Benz,CLA 45 AMG 4MATIC,Car,355,4,R
2016,Mercedes-Benz,CLA 45 AMG 4MATIC,Car,355,4,R
2016,Mercedes-Benz,CLS 400,Car,329,6,R
2016,Mercedes-Benz,CLS 400,Car,329,6,R
2016,Mercedes-Benz,CLS 400 4MATIC,Car,329,6,R
2016,Mercedes-Benz,CLS 400 4MATIC,Car,329,6,R
2016,Mercedes-Benz,CLS 400 4MATIC,Car,329,6,R
2016,Mercedes-Benz,CLS 550,Car,402,8,R
2016,Mercedes-Benz,CLS 550,Car,402,8,R
2016,Mercedes-Benz,CLS 550 4MATIC,Car,402,8,R
2016,Mercedes-Benz,CLS 550 4MATIC,Car,402,8,R
2016,Mercedes-Benz,CLS 63 AMG 4MATIC,Car,550,8,R
2016,Mercedes-Benz,CLS 63 AMG 4MATIC,Car,550,8,R
2016,Mercedes-Benz,E 250 BLUETEC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC 4MATIC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC 4MATIC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC 4MATIC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC 4MATIC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC 4MATIC,Both,190,4,R
2016,Mercedes-Benz,E 250 BLUETEC 4MATIC,Both,190,4,R
2016,Mercedes-Benz,E 350,Car,302,6,R
2016,Mercedes-Benz,E 350,Car,302,6,R
2016,Mercedes-Benz,E 350,Car,302,6,R
2016,Mercedes-Benz,E 350,Car,302,6,R
2016,Mercedes-Benz,E 350 4MATIC,Car,302,6,R
2016,Mercedes-Benz,E 350 4MATIC,Car,302,6,R
2016,Mercedes-Benz,E 350 4MATIC,Car,302,6,R
2016,Mercedes-Benz,E 350 4MATIC,Car,302,6,R
2016,Mercedes-Benz,E 350 4MATIC (Station Wagon),Car,302,6,R
2016,Mercedes-Benz,E 350 4MATIC (Station Wagon),Car,302,6,R
2016,Mercedes-Benz,E 400,Car,329,6,R
2016,Mercedes-Benz,E 400,Car,329,6,R
2016,Mercedes-Benz,E 400 (convertible),Car,329,6,R
2016,Mercedes-Benz,E 400 (convertible),Car,329,6,R
2016,Mercedes-Benz,E 400 (coupe),Car,329,6,R
2016,Mercedes-Benz,E 400 (coupe),Car,329,6,R
2016,Mercedes-Benz,E 400 4MATIC,Car,329,6,R
2016,Mercedes-Benz,E 400 4MATIC,Car,329,6,R
2016,Mercedes-Benz,E 400 4MATIC (coupe),Car,329,6,R
2016,Mercedes-Benz,E 400 4MATIC (coupe),Car,329,6,R
2016,Mercedes-Benz,E 550 (convertible),Car,402,8,R
2016,Mercedes-Benz,E 550 (convertible),Car,402,8,R
2016,Mercedes-Benz,E 550 (coupe),Car,402,8,R
2016,Mercedes-Benz,E 550 (coupe),Car,402,8,R
2016,Mercedes-Benz,E 550 4MATIC,Car,402,8,R
2016,Mercedes-Benz,E 550 4MATIC,Car,402,8,R
2016,Mercedes-Benz,E 63 AMG 4MATIC,Car,550,8,R
2016,Mercedes-Benz,E 63 AMG 4MATIC,Car,550,8,R
2016,Mercedes-Benz,E 63 AMG S 4MATIC,Car,577,8,R
2016,Mercedes-Benz,E 63 AMG S 4MATIC,Car,577,8,R
2016,Mercedes-Benz,E 63 AMG S 4MATIC (station wagon),Car,577,8,R
2016,Mercedes-Benz,E 63 AMG S 4MATIC (station wagon),Car,577,8,R
